# Original name: spe_with_prompt_from_Mitsunari.dat
# Prompt response by Takahashi Mitsunari, 2020-12-21
# Afterpulse spectrum folded in by Orel Gueta, 2022-04-27
#
# Norm_spe processing of single-p.e. response.
# Table with 250 rows has been read from file SinglePhe_spectrum_totalfit_19pixel-average_20200601.dat
# Scaling x axis by factor 0.995334
# Scaling y axis by factor 0.0527663
# Folding in afterpulse spectrum from file 'LST_afterpulses.dat' enforcing uniform
#    sampling of 2011 steps of size 0.019907 from 0.009953 to 40.022379.
# Afterpulse ratio (prompt x AP folded) above 4.000000 mean p.e.: 0.000194
# Mean(prompt) = 1.000, peak at 1.174 (sum=1.000)
# Fraction of events below 10% of mean: 0.044
# Fraction of events below 20% of mean: 0.083
# Fraction of events below 30% of mean: 0.117
# Sqrt(Excess noise factor): 1.103, ENF = 1.216
# Note: collection efficiency losses should be included in low amplitude signals.

# Rebinning to 2101 uniform steps of size 0.020000 from 0.000000 to 42.000000.

2.680000	2.4582e-05  	3.2337e-05  		%%% original: 	2.690000	0.00048097  
2.700000	1.8527e-05  	2.6311e-05  		%%% original: 	2.710000	0.00036307  
2.720000	1.3912e-05  	2.1725e-05  		%%% original: 	2.730000	0.00027307  
2.740000	1.0408e-05  	1.825e-05   		%%% original: 	2.750000	0.00020462  
2.760000	7.7571e-06  	1.5628e-05  		%%% original: 	2.770000	0.00015276  
2.780000	5.7601e-06  	1.3661e-05  		%%% original: 	2.790000	0.00011362  
2.800000	4.2613e-06  	1.2192e-05  		%%% original: 	2.810000	8.4202e-05  
2.820000	3.1408e-06  	1.1101e-05  		%%% original: 	2.830000	6.2169e-05  
2.840000	2.3063e-06  	1.0297e-05  		%%% original: 	2.850000	4.5732e-05  
2.860000	1.6873e-06  	9.7077e-06  		%%% original: 	2.870000	3.3517e-05  
2.880000	1.2298e-06  	9.2806e-06  		%%% original: 	2.890000	2.4474e-05  
2.900000	8.9303e-07  	8.9745e-06  		%%% original: 	2.910000	1.7805e-05  
2.920000	6.4607e-07  	8.7583e-06  		%%% original: 	2.930000	1.2905e-05  
2.940000	4.6567e-07  	8.6089e-06  		%%% original: 	2.950000	9.3195e-06  
2.960000	3.344e-07   	8.5089e-06  		%%% original: 	2.970000	6.7053e-06  
2.980000	2.3924e-07  	8.4452e-06  		%%% original: 	2.990000	4.8065e-06  
3.000000	1.7052e-07  	8.4082e-06  		%%% original: 	3.010000	3.4328e-06  
3.020000	1.2109e-07  	8.3907e-06  		%%% original: 	3.030000	2.4426e-06  
3.040000	8.5669e-08  	8.3874e-06  		%%% original: 	3.050000	1.7316e-06  
3.060000	6.0384e-08  	8.3945e-06  		%%% original: 	3.070000	1.2231e-06  
3.080000	4.2404e-08  	8.4091e-06  		%%% original: 	3.090000	8.6071e-07  
3.100000	2.9667e-08  	8.4292e-06  		%%% original: 	3.110000	6.0346e-07  
3.120000	2.0678e-08  	8.4533e-06  		%%% original: 	3.130000	4.2153e-07  
3.140000	1.436e-08   	8.4802e-06  		%%% original: 	3.150000	2.9337e-07  
3.160000	9.9349e-09  	8.5092e-06  		%%% original: 	3.170000	2.0342e-07  
3.180000	6.848e-09   	8.5398e-06  		%%% original: 	3.190000	1.4053e-07  
3.200000	4.7027e-09  	8.5716e-06  		%%% original: 	3.210000	9.6724e-08  
3.220000	3.2175e-09  	8.6042e-06  		%%% original: 	3.230000	6.6328e-08  
3.240000	2.1931e-09  	8.6375e-06  		%%% original: 	3.250000	4.5317e-08  
3.260000	1.4893e-09  	8.6712e-06  		%%% original: 	3.270000	3.0847e-08  
3.280000	1.0077e-09  	8.7054e-06  		%%% original: 	3.290000	2.092e-08   
3.300000	6.7922e-10  	8.7399e-06  		%%% original: 	3.310000	1.4136e-08  
3.320000	4.5613e-10  	8.7747e-06  		%%% original: 	3.330000	9.5161e-09  
3.340000	3.0518e-10  	8.8097e-06  		%%% original: 	3.350000	6.3826e-09  
3.360000	2.0342e-10  	8.8449e-06  		%%% original: 	3.370000	4.2651e-09  
3.380000	1.3509e-10  	8.8803e-06  		%%% original: 	3.390000	2.8396e-09  
3.400000	8.9382e-11  	8.9159e-06  		%%% original: 	3.410000	1.8836e-09  
3.420000	5.8918e-11  	8.9516e-06  		%%% original: 	3.430000	1.2448e-09  
3.440000	3.8692e-11  	8.9874e-06  		%%% original: 	3.450000	8.1965e-10  
3.460000	2.5316e-11  	9.0233e-06  		%%% original: 	3.470000	5.377e-10   
3.480000	1.6502e-11  	9.0593e-06  		%%% original: 	3.490000	3.5144e-10  
3.500000	1.0717e-11  	9.0954e-06  		%%% original: 	3.510000	2.2885e-10  
3.520000	6.9339e-12  	9.1316e-06  		%%% original: 	3.530000	1.4847e-10  
3.540000	4.4696e-12  	9.1679e-06  		%%% original: 	3.550000	9.5972e-11  
3.560000	2.8704e-12  	9.2043e-06  		%%% original: 	3.570000	6.1807e-11  
3.580000	1.8366e-12  	9.2407e-06  		%%% original: 	3.590000	3.9657e-11  
3.600000	1.1707e-12  	9.2771e-06  		%%% original: 	3.610000	2.5352e-11  
3.620000	7.4349e-13  	9.3136e-06  		%%% original: 	3.630000	1.6147e-11  
3.640000	4.7042e-13  	9.3502e-06  		%%% original: 	3.650000	1.0246e-11  
3.660000	2.9653e-13  	9.3868e-06  		%%% original: 	3.670000	6.4778e-12  
3.680000	1.8623e-13  	9.4234e-06  		%%% original: 	3.690000	4.0803e-12  
3.700000	1.1652e-13  	9.46e-06    		%%% original: 	3.710000	2.5606e-12  
3.720000	7.2634e-14  	9.4966e-06  		%%% original: 	3.730000	1.6011e-12  
3.740000	4.5108e-14  	9.5333e-06  		%%% original: 	3.750000	9.9737e-13  
3.760000	2.791e-14   	9.57e-06    		%%% original: 	3.770000	6.1902e-13  
3.780000	1.7205e-14  	9.6066e-06  		%%% original: 	3.790000	3.8278e-13  
3.800000	1.0566e-14  	9.6433e-06  		%%% original: 	3.810000	2.3582e-13  
3.820000	6.4649e-15  	9.68e-06    		%%% original: 	3.830000	1.4475e-13  
3.840000	3.9408e-15  	9.7166e-06  		%%% original: 	3.850000	8.8522e-14  
3.860000	2.3933e-15  	9.7533e-06  		%%% original: 	3.870000	5.3936e-14  
3.880000	1.4481e-15  	9.7899e-06  		%%% original: 	3.890000	3.2741e-14  
3.900000	8.7291e-16  	9.8266e-06  		%%% original: 	3.910000	1.9802e-14  
3.920000	5.2424e-16  	9.8632e-06  		%%% original: 	3.930000	1.1932e-14  
3.940000	3.1367e-16  	9.8998e-06  		%%% original: 	3.950000	7.1637e-15  
3.960000	1.8698e-16  	9.9363e-06  		%%% original: 	3.970000	4.2849e-15  
3.980000	1.1104e-16  	9.9729e-06  		%%% original: 	3.990000	2.5535e-15  
4.000000	6.5702e-17  	1.0009e-05  		%%% original: 	4.010000	1.5161e-15  
4.020000	3.8729e-17  	1.0046e-05  		%%% original: 	4.030000	8.9686e-16  
4.040000	2.2745e-17  	1.0082e-05  		%%% original: 	4.050000	5.2858e-16  
4.060000	1.3308e-17  	1.0119e-05  		%%% original: 	4.070000	3.1038e-16  
4.080000	7.7575e-18  	1.0155e-05  		%%% original: 	4.090000	1.8158e-16  
4.100000	4.5052e-18  	1.0192e-05  		%%% original: 	4.110000	1.0584e-16  
4.120000	2.6067e-18  	1.0228e-05  		%%% original: 	4.130000	6.1463e-17  
4.140000	1.5026e-18  	1.0264e-05  		%%% original: 	4.150000	3.5561e-17  
4.160000	8.6291e-19  	1.0301e-05  		%%% original: 	4.170000	2.0499e-17  
4.180000	4.9372e-19  	1.0338e-05  		%%% original: 	4.190000	1.1773e-17  
4.200000	2.8143e-19  	1.0377e-05  		%%% original: 	4.210000	6.7366e-18  
4.220000	1.5983e-19  	1.0417e-05  		%%% original: 	4.230000	3.8405e-18  
4.240000	9.0428e-20  	1.0459e-05  		%%% original: 	4.250000	2.1814e-18  
4.260000	5.0973e-20  	1.0503e-05  		%%% original: 	4.270000	1.2344e-18  
4.280000	2.8626e-20  	1.0548e-05  		%%% original: 	4.290000	6.9599e-19  
4.300000	1.6016e-20  	1.0594e-05  		%%% original: 	4.310000	3.9096e-19  
4.320000	8.9274e-21  	1.0642e-05  		%%% original: 	4.330000	2.1881e-19  
4.340000	4.9577e-21  	1.0691e-05  		%%% original: 	4.350000	1.2201e-19  
4.360000	2.7429e-21  	1.0741e-05  		%%% original: 	4.370000	6.7779e-20  
4.380000	1.5119e-21  	1.0793e-05  		%%% original: 	4.390000	3.7515e-20  
4.400000	8.3028e-22  	1.0846e-05  		%%% original: 	4.410000	2.0688e-20  
4.420000	4.5425e-22  	1.09e-05    		%%% original: 	4.430000	1.1366e-20  
4.440000	2.476e-22   	1.0955e-05  		%%% original: 	4.450000	6.2219e-21  
4.460000	1.3446e-22  	1.1012e-05  		%%% original: 	4.470000	3.3932e-21  
4.480000	7.2743e-23  	1.1069e-05  		%%% original: 	4.490000	1.8438e-21  
4.500000	3.9209e-23  	1.1128e-05  		%%% original: 	4.510000	9.9814e-22  
4.520000	2.1055e-23  	1.1188e-05  		%%% original: 	4.530000	5.3836e-22  
4.540000	1.1264e-23  	1.1249e-05  		%%% original: 	4.550000	2.893e-22   
4.560000	6.0038e-24  	1.1311e-05  		%%% original: 	4.570000	1.5489e-22  
4.580000	3.1881e-24  	1.1374e-05  		%%% original: 	4.590000	8.2621e-23  
4.600000	1.6866e-24  	1.1439e-05  		%%% original: 	4.610000	4.3909e-23  
4.620000	8.8894e-25  	1.1504e-05  		%%% original: 	4.630000	2.325e-23   
4.640000	4.6678e-25  	1.157e-05   		%%% original: 	4.650000	1.2265e-23  
4.660000	2.4419e-25  	1.1638e-05  		%%% original: 	4.670000	6.4465e-24  
4.680000	1.2727e-25  	1.1707e-05  		%%% original: 	4.690000	3.3757e-24  
4.700000	6.6083e-26  	1.1776e-05  		%%% original: 	4.710000	1.7612e-24  
4.720000	3.4185e-26  	1.1847e-05  		%%% original: 	4.730000	9.1548e-25  
4.740000	1.7618e-26  	1.1918e-05  		%%% original: 	4.750000	4.7412e-25  
4.760000	9.0462e-27  	1.199e-05   		%%% original: 	4.770000	2.4463e-25  
4.780000	4.6275e-27  	1.2063e-05  		%%% original: 	4.790000	1.2576e-25  
4.800000	2.3583e-27  	1.2137e-05  		%%% original: 	4.810000	6.4411e-26  
4.820000	1.1974e-27  	1.2212e-05  		%%% original: 	4.830000	3.2868e-26  
4.840000	6.0568e-28  	1.2288e-05  		%%% original: 	4.850000	1.671e-26   
4.860000	3.0523e-28  	1.2365e-05  		%%% original: 	4.870000	8.4644e-27  
4.880000	1.5325e-28  	1.2443e-05  		%%% original: 	4.890000	4.2717e-27  
4.900000	7.6652e-29  	1.2523e-05  		%%% original: 	4.910000	2.1478e-27  
4.920000	3.8198e-29  	1.2604e-05  		%%% original: 	4.930000	1.076e-27   
4.940000	1.8964e-29  	1.2687e-05  		%%% original: 	4.950000	5.3701e-28  
4.960000	9.3796e-30  	1.2771e-05  		%%% original: 	4.970000	2.6704e-28  
4.980000	6.9808e-30  	1.2857e-05  		%%% original: 	4.990000	1.323e-28   
5.000000	2.2899e-30  	1.2944e-05  
5.020000	0           	1.3033e-05  
5.040000	0           	1.3125e-05  
5.060000	0           	1.3218e-05  
5.080000	0           	1.3314e-05  
5.100000	0           	1.3412e-05  
5.120000	0           	1.3512e-05  
5.140000	0           	1.3615e-05  
5.160000	0           	1.3721e-05  
5.180000	0           	1.3829e-05  
5.200000	0           	1.3941e-05  
5.220000	0           	1.4054e-05  
5.240000	0           	1.417e-05   
5.260000	0           	1.4286e-05  
5.280000	0           	1.4403e-05  
5.300000	0           	1.4522e-05  
5.320000	0           	1.4642e-05  
5.340000	0           	1.4763e-05  
5.360000	0           	1.4886e-05  
5.380000	0           	1.501e-05   
5.400000	0           	1.5136e-05  
5.420000	0           	1.5262e-05  
5.440000	0           	1.5391e-05  
5.460000	0           	1.552e-05   
5.480000	0           	1.5651e-05  
5.500000	0           	1.5783e-05  
5.520000	0           	1.5916e-05  
5.540000	0           	1.605e-05   
5.560000	0           	1.6185e-05  
5.580000	0           	1.6321e-05  
5.600000	0           	1.6459e-05  
5.620000	0           	1.6597e-05  
5.640000	0           	1.6736e-05  
5.660000	0           	1.6875e-05  
5.680000	0           	1.7015e-05  
5.700000	0           	1.7156e-05  
5.720000	0           	1.7296e-05  
5.740000	0           	1.7436e-05  
5.760000	0           	1.7577e-05  
5.780000	0           	1.7717e-05  
5.800000	0           	1.7856e-05  
5.820000	0           	1.7994e-05  
5.840000	0           	1.8132e-05  
5.860000	0           	1.8269e-05  
5.880000	0           	1.8404e-05  
5.900000	0           	1.8538e-05  
5.920000	0           	1.867e-05   
5.940000	0           	1.8801e-05  
5.960000	0           	1.893e-05   
5.980000	0           	1.9057e-05  
6.000000	0           	1.9181e-05  
6.020000	0           	1.9304e-05  
6.040000	0           	1.9424e-05  
6.060000	0           	1.9541e-05  
6.080000	0           	1.9655e-05  
6.100000	0           	1.9767e-05  
6.120000	0           	1.9876e-05  
6.140000	0           	1.9981e-05  
6.160000	0           	2.0084e-05  
6.180000	0           	2.0182e-05  
6.200000	0           	2.0277e-05  
6.220000	0           	2.0369e-05  
6.240000	0           	2.0456e-05  
6.260000	0           	2.054e-05   
6.280000	0           	2.062e-05   
6.300000	0           	2.0696e-05  
6.320000	0           	2.0768e-05  
6.340000	0           	2.0836e-05  
6.360000	0           	2.09e-05    
6.380000	0           	2.096e-05   
6.400000	0           	2.1016e-05  
6.420000	0           	2.1068e-05  
6.440000	0           	2.1116e-05  
6.460000	0           	2.116e-05   
6.480000	0           	2.1201e-05  
6.500000	0           	2.1238e-05  
6.520000	0           	2.1272e-05  
6.540000	0           	2.1302e-05  
6.560000	0           	2.133e-05   
6.580000	0           	2.1354e-05  
6.600000	0           	2.1376e-05  
6.620000	0           	2.1395e-05  
6.640000	0           	2.1411e-05  
6.660000	0           	2.1424e-05  
6.680000	0           	2.1436e-05  
6.700000	0           	2.1445e-05  
6.720000	0           	2.1451e-05  
6.740000	0           	2.1457e-05  
6.760000	0           	2.146e-05   
6.780000	0           	2.1462e-05  
6.800000	0           	2.1462e-05  
6.820000	0           	2.1461e-05  
6.840000	0           	2.1459e-05  
6.860000	0           	2.1457e-05  
6.880000	0           	2.1453e-05  
6.900000	0           	2.1448e-05  
6.920000	0           	2.1443e-05  
6.940000	0           	2.1438e-05  
6.960000	0           	2.1432e-05  
6.980000	0           	2.1425e-05  
7.000000	0           	2.1419e-05  
7.020000	0           	2.1412e-05  
7.040000	0           	2.1404e-05  
7.060000	0           	2.1397e-05  
7.080000	0           	2.139e-05   
7.100000	0           	2.1382e-05  
7.120000	0           	2.1374e-05  
7.140000	0           	2.1367e-05  
7.160000	0           	2.1359e-05  
7.180000	0           	2.1352e-05  
7.200000	0           	2.1346e-05  
7.220000	0           	2.1341e-05  
7.240000	0           	2.1335e-05  
7.260000	0           	2.1331e-05  
7.280000	0           	2.1327e-05  
7.300000	0           	2.1323e-05  
7.320000	0           	2.132e-05   
7.340000	0           	2.1317e-05  
7.360000	0           	2.1314e-05  
7.380000	0           	2.1312e-05  
7.400000	0           	2.131e-05   
7.420000	0           	2.1309e-05  
7.440000	0           	2.1307e-05  
7.460000	0           	2.1306e-05  
7.480000	0           	2.1305e-05  
7.500000	0           	2.1304e-05  
7.520000	0           	2.1303e-05  
7.540000	0           	2.1302e-05  
7.560000	0           	2.13e-05    
7.580000	0           	2.1298e-05  
7.600000	0           	2.1295e-05  
7.620000	0           	2.1291e-05  
7.640000	0           	2.1287e-05  
7.660000	0           	2.1282e-05  
